Province/State,Country/Region,Date,Confirmed,Deaths,Recovered
,Yemen,4/21/2020,1,0,0
,Comoros,4/21/2020,0,0,0
,Tajikistan,4/21/2020,0,0,0
,Afghanistan,4/22/2020,1176,40,166
,Albania,4/22/2020,634,27,356
,Algeria,4/22/2020,2910,402,1204
,Andorra,4/22/2020,723,37,309
,Angola,4/22/2020,25,2,6
,Antigua and Barbuda,4/22/2020,24,3,10
,Argentina,4/22/2020,3144,152,872
,Armenia,4/22/2020,1473,24,633
Australian Capital Territory,Australia,4/22/2020,104,3,93
New South Wales,Australia,4/22/2020,2971,26,1926
Northern Territory,Australia,4/22/2020,28,0,16
Queensland,Australia,4/22/2020,1024,6,738
South Australia,Australia,4/22/2020,438,4,388
Tasmania,Australia,4/22/2020,205,7,77
Victoria,Australia,4/22/2020,1336,14,1243
Western Australia,Australia,4/22/2020,546,7,451
,Austria,4/22/2020,14925,510,11328
,Azerbaijan,4/22/2020,1518,20,907
,Bahamas,4/22/2020,65,9,12
,Bahrain,4/22/2020,2027,7,1026
,Bangladesh,4/22/2020,3772,120,92
,Barbados,4/22/2020,75,5,25
,Belarus,4/22/2020,7281,58,769
,Belgium,4/22/2020,41889,6262,9433
,Benin,4/22/2020,54,1,27
,Bhutan,4/22/2020,6,0,2
,Bolivia,4/22/2020,609,37,44
,Bosnia and Herzegovina,4/22/2020,1368,53,460
,Brazil,4/22/2020,45757,2906,25318
,Brunei,4/22/2020,138,1,117
,Bulgaria,4/22/2020,1024,49,174
,Burkina Faso,4/22/2020,609,39,389
,Cabo Verde,4/22/2020,73,1,1
,Cambodia,4/22/2020,122,0,110
,Cameroon,4/22/2020,1163,43,0
Alberta,Canada,4/22/2020,3401,66,0
British Columbia,Canada,4/22/2020,1795,90,0
Grand Princess,Canada,4/22/2020,13,0,0
Manitoba,Canada,4/22/2020,257,6,0
New Brunswick,Canada,4/22/2020,118,0,0
Newfoundland and Labrador,Canada,4/22/2020,256,3,0
Nova Scotia,Canada,4/22/2020,772,12,0
Ontario,Canada,4/22/2020,13718,762,0
Prince Edward Island,Canada,4/22/2020,26,0,0
Quebec,Canada,4/22/2020,20965,1134,0
Saskatchewan,Canada,4/22/2020,326,4,0
,Central African Republic,4/22/2020,14,0,10
,Chad,4/22/2020,33,0,8
,Chile,4/22/2020,11296,160,5386
Anhui,China,4/22/2020,991,6,984
Beijing,China,4/22/2020,593,8,518
Chongqing,China,4/22/2020,579,6,570
Fujian,China,4/22/2020,355,1,342
Gansu,China,4/22/2020,139,2,137
Guangdong,China,4/22/2020,1582,8,1511
Guangxi,China,4/22/2020,254,2,252
Guizhou,China,4/22/2020,147,2,145
Hainan,China,4/22/2020,168,6,162
Hebei,China,4/22/2020,328,6,317
Heilongjiang,China,4/22/2020,921,13,0
Henan,China,4/22/2020,1276,22,0
Hong Kong,China,4/22/2020,1033,4,678
Hubei,China,4/22/2020,68128,4512,63519
Hunan,China,4/22/2020,1019,4,1015
Inner Mongolia,China,4/22/2020,194,1,108
Jiangsu,China,4/22/2020,653,0,645
Jiangxi,China,4/22/2020,937,1,936
Jilin,China,4/22/2020,106,1,98
Liaoning,China,4/22/2020,146,2,143
Macau,China,4/22/2020,45,0,26
Ningxia,China,4/22/2020,75,0,75
Qinghai,China,4/22/2020,18,0,18
Shaanxi,China,4/22/2020,279,3,253
Shandong,China,4/22/2020,787,7,766
Shanghai,China,4/22/2020,639,7,0
Shanxi,China,4/22/2020,197,0,140
Sichuan,China,4/22/2020,561,3,556
Tianjin,China,4/22/2020,189,3,176
Tibet,China,4/22/2020,1,0,1
Xinjiang,China,4/22/2020,76,3,73
Yunnan,China,4/22/2020,184,2,0
Zhejiang,China,4/22/2020,1268,1,1252
,Colombia,4/22/2020,4356,206,870
,Congo (Brazzaville),4/22/2020,186,6,16
,Congo (Kinshasa),4/22/2020,359,25,45
,Costa Rica,4/22/2020,681,6,180
,Cote d'Ivoire,4/22/2020,952,14,310
,Croatia,4/22/2020,1950,48,869
,Diamond Princess,4/22/2020,712,13,644
,Cuba,4/22/2020,1189,40,341
,Cyprus,4/22/2020,790,13,98
,Czechia,4/22/2020,7132,208,0
Faroe Islands,Denmark,4/22/2020,185,0,178
Greenland,Denmark,4/22/2020,11,0,11
,Denmark,4/22/2020,7912,384,5087
,Djibouti,4/22/2020,974,2,183
,Dominican Republic,4/22/2020,5300,260,581
,Ecuador,4/22/2020,10850,537,1262
,Egypt,4/22/2020,3659,276,935
,El Salvador,4/22/2020,237,7,63
,Equatorial Guinea,4/22/2020,84,1,7
,Eritrea,4/22/2020,39,0,6
,Estonia,4/22/2020,1559,44,184
,Eswatini,4/22/2020,31,1,8
,Ethiopia,4/22/2020,116,3,21
,Fiji,4/22/2020,18,0,8
,Finland,4/22/2020,4129,149,2000
French Guiana,France,4/22/2020,97,1,83
French Polynesia,France,4/22/2020,57,0,35
Guadeloupe,France,4/22/2020,148,12,73
Mayotte,France,4/22/2020,326,4,125
New Caledonia,France,4/22/2020,18,0,17
Reunion,France,4/22/2020,410,0,238
Saint Barthelemy,France,4/22/2020,6,0,6
St Martin,France,4/22/2020,38,2,19
Martinique,France,4/22/2020,164,14,73
,France,4/22/2020,154715,21309,39988
,Gabon,4/22/2020,166,1,24
,Gambia,4/22/2020,10,1,2
,Georgia,4/22/2020,416,5,107
,Germany,4/22/2020,150648,5279,99400
,Ghana,4/22/2020,1154,9,99
,Greece,4/22/2020,2408,121,577
,Guatemala,4/22/2020,316,8,24
,Guinea,4/22/2020,761,6,164
,Guyana,4/22/2020,67,7,9
,Haiti,4/22/2020,62,4,2
,Holy See,4/22/2020,9,0,2
,Honduras,4/22/2020,510,46,30
,Hungary,4/22/2020,2168,225,295
,Iceland,4/22/2020,1785,10,1462
,India,4/22/2020,21370,681,4370
,Indonesia,4/22/2020,7418,635,913
,Iran,4/22/2020,85996,5391,63113
,Iraq,4/22/2020,1631,83,1146
,Ireland,4/22/2020,16671,769,9233
,Israel,4/22/2020,14498,189,5215
,Italy,4/22/2020,187327,25085,54543
,Jamaica,4/22/2020,233,6,27
,Japan,4/22/2020,11512,281,1356
,Jordan,4/22/2020,435,7,315
,Kazakhstan,4/22/2020,2135,19,515
,Kenya,4/22/2020,303,14,74
,South Korea,4/22/2020,10694,238,8277
,Kuwait,4/22/2020,2248,13,443
,Kyrgyzstan,4/22/2020,612,7,254
,Latvia,4/22/2020,761,11,133
,Lebanon,4/22/2020,682,22,113
,Liberia,4/22/2020,101,8,20
,Liechtenstein,4/22/2020,81,1,55
,Lithuania,4/22/2020,1370,38,357
,Luxembourg,4/22/2020,3654,80,711
,Madagascar,4/22/2020,121,0,52
,Malaysia,4/22/2020,5532,93,3452
,Maldives,4/22/2020,86,0,16
,Malta,4/22/2020,444,3,165
,Mauritania,4/22/2020,7,1,6
,Mauritius,4/22/2020,329,9,261
,Mexico,4/22/2020,10544,970,2627
,Moldova,4/22/2020,2778,75,560
,Monaco,4/22/2020,94,3,26
,Mongolia,4/22/2020,35,0,8
,Montenegro,4/22/2020,315,5,116
,Morocco,4/22/2020,3446,149,417
,Namibia,4/22/2020,16,0,6
,Nepal,4/22/2020,45,0,7
Aruba,Netherlands,4/22/2020,100,2,68
Curacao,Netherlands,4/22/2020,14,1,11
Sint Maarten,Netherlands,4/22/2020,71,11,22
,Netherlands,4/22/2020,34842,4054,0
,New Zealand,4/22/2020,1451,14,1036
,Nicaragua,4/22/2020,10,2,7
,Niger,4/22/2020,662,22,193
,Nigeria,4/22/2020,873,28,197
,North Macedonia,4/22/2020,1259,56,272
,Norway,4/22/2020,7338,187,32
,Oman,4/22/2020,1614,8,238
,Pakistan,4/22/2020,10076,212,2156
,Panama,4/22/2020,4821,141,231
,Papua New Guinea,4/22/2020,8,0,0
,Paraguay,4/22/2020,213,9,62
,Peru,4/22/2020,19250,530,7027
,Philippines,4/22/2020,6710,446,693
,Poland,4/22/2020,10169,426,1513
,Portugal,4/22/2020,21982,785,1143
,Qatar,4/22/2020,7141,10,689
,Romania,4/22/2020,9710,524,2406
,Russia,4/22/2020,57999,513,4420
,Rwanda,4/22/2020,153,0,84
,Saint Lucia,4/22/2020,15,0,15
,Saint Vincent and the Grenadines,4/22/2020,13,0,3
,San Marino,4/22/2020,488,40,62
,Saudi Arabia,4/22/2020,12772,114,1812
,Senegal,4/22/2020,442,6,253
,Serbia,4/22/2020,7144,134,1025
,Seychelles,4/22/2020,11,0,5
,Singapore,4/22/2020,10141,12,896
,Slovakia,4/22/2020,1244,14,284
,Slovenia,4/22/2020,1353,79,205
,Somalia,4/22/2020,286,8,4
,South Africa,4/22/2020,3635,65,1055
,Spain,4/22/2020,208389,21717,85915
,Sri Lanka,4/22/2020,330,7,105
,Sudan,4/22/2020,140,13,12
,Suriname,4/22/2020,10,1,6
,Sweden,4/22/2020,16004,1937,550
,Switzerland,4/22/2020,28268,1509,19900
,Taiwan*,4/22/2020,426,6,236
,Tanzania,4/22/2020,284,10,11
,Thailand,4/22/2020,2826,49,2352
,Togo,4/22/2020,88,6,56
,Trinidad and Tobago,4/22/2020,115,8,37
,Tunisia,4/22/2020,909,38,190
,Turkey,4/22/2020,98674,2376,16477
,Uganda,4/22/2020,63,0,45
,Ukraine,4/22/2020,6592,174,424
,United Arab Emirates,4/22/2020,8238,52,1546
Bermuda,United Kingdom,4/22/2020,99,5,39
Cayman Islands,United Kingdom,4/22/2020,66,1,7
Channel Islands,United Kingdom,4/22/2020,498,28,285
Gibraltar,United Kingdom,4/22/2020,132,0,127
Isle of Man,United Kingdom,4/22/2020,307,15,212
Montserrat,United Kingdom,4/22/2020,11,0,2
,United Kingdom,4/22/2020,133495,21060,0
,Uruguay,4/22/2020,543,12,324
,US,4/22/2020,840351,47412,77366
,Uzbekistan,4/22/2020,1716,7,450
,Venezuela,4/22/2020,288,10,122
,Vietnam,4/22/2020,268,0,223
,Zambia,4/22/2020,74,3,35
,Zimbabwe,4/22/2020,28,4,2
Diamond Princess,Canada,4/22/2020,0,1,0
,Dominica,4/22/2020,16,0,9
,Grenada,4/22/2020,15,0,0
,Mozambique,4/22/2020,41,0,0
,Syria,4/22/2020,42,3,0
,Timor-Leste,4/22/2020,23,0,0
,Belize,4/22/2020,18,2,2
,Laos,4/22/2020,19,0,0
,Libya,4/22/2020,59,1,15
,West Bank and Gaza,4/22/2020,474,4,71
,Guinea-Bissau,4/22/2020,50,0,3
,Mali,4/22/2020,293,17,73
,Saint Kitts and Nevis,4/22/2020,15,0,1
Northwest Territories,Canada,4/22/2020,5,0,0
Yukon,Canada,4/22/2020,11,0,0
,Kosovo,4/22/2020,630,18,138
,Burma,4/22/2020,123,5,7
Anguilla,United Kingdom,4/22/2020,3,0,1
British Virgin Islands,United Kingdom,4/22/2020,5,1,3
Turks and Caicos Islands,United Kingdom,4/22/2020,11,1,4
,MS Zaandam,4/22/2020,9,2,0
,Botswana,4/22/2020,22,1,0
,Burundi,4/22/2020,11,1,4
,Sierra Leone,4/22/2020,61,0,6
,Malawi,4/22/2020,23,3,3
Falkland Islands (Malvinas),United Kingdom,4/22/2020,11,0,3
Saint Pierre and Miquelon,France,4/22/2020,1,0,0
,South Sudan,4/22/2020,4,0,0
,Western Sahara,4/22/2020,6,0,0
,Sao Tome and Principe,4/22/2020,4,0,0
,Yemen,4/22/2020,1,0,0
,Comoros,4/22/2020,0,0,0
,Tajikistan,4/22/2020,0,0,0
,Afghanistan,4/23/2020,1279,42,179
,Albania,4/23/2020,663,27,385
,Algeria,4/23/2020,3007,407,1355
,Andorra,4/23/2020,723,37,333
,Angola,4/23/2020,25,2,6
,Antigua and Barbuda,4/23/2020,24,3,10
,Argentina,4/23/2020,3435,165,919
,Armenia,4/23/2020,1523,24,659
Australian Capital Territory,Australia,4/23/2020,104,3,93
New South Wales,Australia,4/23/2020,2976,31,2006
Northern Territory,Australia,4/23/2020,28,0,16
Queensland,Australia,4/23/2020,1026,6,738
South Australia,Australia,4/23/2020,438,4,394
Tasmania,Australia,4/23/2020,207,8,91
Victoria,Australia,4/23/2020,1337,16,1251
Western Australia,Australia,4/23/2020,546,7,458
,Austria,4/23/2020,15002,522,11694
,Azerbaijan,4/23/2020,1548,20,948
,Bahamas,4/23/2020,72,11,14
,Bahrain,4/23/2020,2217,8,1082
,Bangladesh,4/23/2020,4186,127,108
,Barbados,4/23/2020,76,6,30
,Belarus,4/23/2020,8022,60,938
,Belgium,4/23/2020,42797,6490,9800
,Benin,4/23/2020,54,1,27
,Bhutan,4/23/2020,7,0,3
,Bolivia,4/23/2020,703,43,44
,Bosnia and Herzegovina,4/23/2020,1413,54,485
,Brazil,4/23/2020,50036,3331,26573
,Brunei,4/23/2020,138,1,119
,Bulgaria,4/23/2020,1097,52,190
,Burkina Faso,4/23/2020,616,41,410
,Cabo Verde,4/23/2020,82,1,1
,Cambodia,4/23/2020,122,0,110
,Cameroon,4/23/2020,1334,43,0
Alberta,Canada,4/23/2020,3720,68,0
British Columbia,Canada,4/23/2020,1824,94,0
Grand Princess,Canada,4/23/2020,13,0,0
Manitoba,Canada,4/23/2020,262,6,0
New Brunswick,Canada,4/23/2020,118,0,0
Newfoundland and Labrador,Canada,4/23/2020,256,3,0
Nova Scotia,Canada,4/23/2020,827,16,0
Ontario,Canada,4/23/2020,14068,806,0
Prince Edward Island,Canada,4/23/2020,26,0,0
Quebec,Canada,4/23/2020,21838,1243,0
Saskatchewan,Canada,4/23/2020,331,4,0
,Central African Republic,4/23/2020,16,0,10
,Chad,4/23/2020,33,0,8
,Chile,4/23/2020,11812,168,5804
Anhui,China,4/23/2020,991,6,984
Beijing,China,4/23/2020,593,8,524
Chongqing,China,4/23/2020,579,6,573
Fujian,China,4/23/2020,355,1,346
Gansu,China,4/23/2020,139,2,137
Guangdong,China,4/23/2020,1585,8,1528
Guangxi,China,4/23/2020,254,2,252
Guizhou,China,4/23/2020,147,2,145
Hainan,China,4/23/2020,168,6,162
Hebei,China,4/23/2020,328,6,317
Heilongjiang,China,4/23/2020,928,13,0
Henan,China,4/23/2020,1276,22,0
Hong Kong,China,4/23/2020,1035,4,699
Hubei,China,4/23/2020,68128,4512,63569
Hunan,China,4/23/2020,1019,4,1015
Inner Mongolia,China,4/23/2020,194,1,108
Jiangsu,China,4/23/2020,653,0,646
Jiangxi,China,4/23/2020,937,1,936
Jilin,China,4/23/2020,108,1,99
Liaoning,China,4/23/2020,146,2,143
Macau,China,4/23/2020,45,0,27
Ningxia,China,4/23/2020,75,0,75
Qinghai,China,4/23/2020,18,0,18
Shaanxi,China,4/23/2020,279,3,253
Shandong,China,4/23/2020,787,7,766
Shanghai,China,4/23/2020,641,7,0
Shanxi,China,4/23/2020,197,0,142
Sichuan,China,4/23/2020,561,3,558
Tianjin,China,4/23/2020,189,3,179
Tibet,China,4/23/2020,1,0,1
Xinjiang,China,4/23/2020,76,3,73
Yunnan,China,4/23/2020,184,2,0
Zhejiang,China,4/23/2020,1268,1,1256
,Colombia,4/23/2020,4561,215,927
,Congo (Brazzaville),4/23/2020,186,6,16
,Congo (Kinshasa),4/23/2020,377,25,47
,Costa Rica,4/23/2020,686,6,196
,Cote d'Ivoire,4/23/2020,1004,14,359
,Croatia,4/23/2020,1981,50,883
,Diamond Princess,4/23/2020,712,13,645
,Cuba,4/23/2020,1235,43,365
,Cyprus,4/23/2020,795,13,98
,Czechia,4/23/2020,7187,210,0
Faroe Islands,Denmark,4/23/2020,187,0,178
Greenland,Denmark,4/23/2020,11,0,11
,Denmark,4/23/2020,8073,394,5384
,Djibouti,4/23/2020,986,2,252
,Dominican Republic,4/23/2020,5543,265,581
,Ecuador,4/23/2020,11183,560,1328
,Egypt,4/23/2020,3891,287,1004
,El Salvador,4/23/2020,250,8,67
,Equatorial Guinea,4/23/2020,84,1,7
,Eritrea,4/23/2020,39,0,6
,Estonia,4/23/2020,1592,45,192
,Eswatini,4/23/2020,31,1,8
,Ethiopia,4/23/2020,116,3,21
,Fiji,4/23/2020,18,0,8
,Finland,4/23/2020,4284,172,2000
French Guiana,France,4/23/2020,107,1,84
French Polynesia,France,4/23/2020,57,0,36
Guadeloupe,France,4/23/2020,148,12,76
Mayotte,France,4/23/2020,326,4,125
New Caledonia,France,4/23/2020,18,0,17
Reunion,France,4/23/2020,412,0,238
Saint Barthelemy,France,4/23/2020,6,0,6
St Martin,France,4/23/2020,38,2,19
Martinique,France,4/23/2020,164,14,73
,France,4/23/2020,157026,21825,41414
,Gabon,4/23/2020,167,2,24
,Gambia,4/23/2020,10,1,2
,Georgia,4/23/2020,425,5,111
,Germany,4/23/2020,153129,5575,103300
,Ghana,4/23/2020,1154,9,99
,Greece,4/23/2020,2463,125,577
,Guatemala,4/23/2020,384,11,30
,Guinea,4/23/2020,862,6,170
,Guyana,4/23/2020,70,7,9
,Haiti,4/23/2020,72,5,2
,Holy See,4/23/2020,9,0,2
,Honduras,4/23/2020,519,47,31
,Hungary,4/23/2020,2284,239,390
,Iceland,4/23/2020,1789,10,1509
,India,4/23/2020,23077,721,5012
,Indonesia,4/23/2020,7775,647,960
,Iran,4/23/2020,87026,5481,64843
,Iraq,4/23/2020,1677,83,1171
,Ireland,4/23/2020,17607,794,9233
,Israel,4/23/2020,14803,192,5611
,Italy,4/23/2020,189973,25549,57576
,Jamaica,4/23/2020,257,6,28
,Japan,4/23/2020,12368,328,1494
,Jordan,4/23/2020,437,7,318
,Kazakhstan,4/23/2020,2289,20,560
,Kenya,4/23/2020,320,14,89
,South Korea,4/23/2020,10708,240,8501
,Kuwait,4/23/2020,2399,14,498
,Kyrgyzstan,4/23/2020,631,8,302
,Latvia,4/23/2020,778,11,133
,Lebanon,4/23/2020,688,22,140
,Liberia,4/23/2020,101,8,20
,Liechtenstein,4/23/2020,81,1,55
,Lithuania,4/23/2020,1398,40,399
,Luxembourg,4/23/2020,3665,83,728
,Madagascar,4/23/2020,121,0,58
,Malaysia,4/23/2020,5603,95,3542
,Maldives,4/23/2020,108,0,16
,Malta,4/23/2020,445,3,204
,Mauritania,4/23/2020,7,1,6
,Mauritius,4/23/2020,331,9,266
,Mexico,4/23/2020,11633,1069,2627
,Moldova,4/23/2020,2926,80,661
,Monaco,4/23/2020,94,4,35
,Mongolia,4/23/2020,36,0,9
,Montenegro,4/23/2020,316,5,123
,Morocco,4/23/2020,3568,155,456
,Namibia,4/23/2020,16,0,7
,Nepal,4/23/2020,48,0,10
Aruba,Netherlands,4/23/2020,100,2,68
Curacao,Netherlands,4/23/2020,14,1,11
Sint Maarten,Netherlands,4/23/2020,73,12,22
,Netherlands,4/23/2020,35729,4177,0
,New Zealand,4/23/2020,1456,17,1095
,Nicaragua,4/23/2020,11,3,7
,Niger,4/23/2020,671,24,256
,Nigeria,4/23/2020,981,31,197
,North Macedonia,4/23/2020,1300,56,301
,Norway,4/23/2020,7401,194,32
,Oman,4/23/2020,1716,9,307
,Pakistan,4/23/2020,11155,237,2527
,Panama,4/23/2020,5166,146,271
,Papua New Guinea,4/23/2020,8,0,0
,Paraguay,4/23/2020,213,9,67
,Peru,4/23/2020,20914,572,7422
,Philippines,4/23/2020,6981,462,722
,Poland,4/23/2020,10511,454,1740
,Portugal,4/23/2020,22353,820,1201
,Qatar,4/23/2020,7764,10,750
,Romania,4/23/2020,10096,545,2478
,Russia,4/23/2020,62773,555,4891
,Rwanda,4/23/2020,154,0,87
,Saint Lucia,4/23/2020,15,0,15
,Saint Vincent and the Grenadines,4/23/2020,13,0,3
,San Marino,4/23/2020,501,40,63
,Saudi Arabia,4/23/2020,13930,121,1925
,Senegal,4/23/2020,479,6,257
,Serbia,4/23/2020,7276,139,1067
,Seychelles,4/23/2020,11,0,6
,Singapore,4/23/2020,11178,12,924
,Slovakia,4/23/2020,1325,15,288
,Slovenia,4/23/2020,1366,79,211
,Somalia,4/23/2020,328,16,8
,South Africa,4/23/2020,3953,75,1473
,Spain,4/23/2020,213024,22157,89250
,Sri Lanka,4/23/2020,368,7,107
,Sudan,4/23/2020,174,16,14
,Suriname,4/23/2020,10,1,6
,Sweden,4/23/2020,16755,2021,550
,Switzerland,4/23/2020,28496,1549,20600
,Taiwan*,4/23/2020,427,6,253
,Tanzania,4/23/2020,284,10,11
,Thailand,4/23/2020,2839,50,2430
,Togo,4/23/2020,88,6,59
,Trinidad and Tobago,4/23/2020,115,8,48
,Tunisia,4/23/2020,918,38,190
,Turkey,4/23/2020,101790,2491,18491
,Uganda,4/23/2020,74,0,46
,Ukraine,4/23/2020,7170,187,504
,United Arab Emirates,4/23/2020,8756,56,1637
Bermuda,United Kingdom,4/23/2020,99,5,39
Cayman Islands,United Kingdom,4/23/2020,66,1,7
Channel Islands,United Kingdom,4/23/2020,521,29,295
Gibraltar,United Kingdom,4/23/2020,133,0,129
Isle of Man,United Kingdom,4/23/2020,307,16,221
Montserrat,United Kingdom,4/23/2020,11,0,2
,United Kingdom,4/23/2020,138078,21787,0
,Uruguay,4/23/2020,557,12,354
,US,4/23/2020,869170,49724,80203
,Uzbekistan,4/23/2020,1758,7,561
,Venezuela,4/23/2020,311,10,126
,Vietnam,4/23/2020,268,0,224
,Zambia,4/23/2020,76,3,37
,Zimbabwe,4/23/2020,28,4,2
Diamond Princess,Canada,4/23/2020,0,1,0
,Dominica,4/23/2020,16,0,9
,Grenada,4/23/2020,15,0,0
,Mozambique,4/23/2020,46,0,0
,Syria,4/23/2020,42,3,0
,Timor-Leste,4/23/2020,23,0,0
,Belize,4/23/2020,18,2,5
,Laos,4/23/2020,19,0,0
,Libya,4/23/2020,60,2,15
,West Bank and Gaza,4/23/2020,480,4,92
,Guinea-Bissau,4/23/2020,50,0,3
,Mali,4/23/2020,309,21,77
,Saint Kitts and Nevis,4/23/2020,15,0,1
Northwest Territories,Canada,4/23/2020,5,0,0
Yukon,Canada,4/23/2020,11,0,0
,Kosovo,4/23/2020,669,19,159
,Burma,4/23/2020,139,5,9
Anguilla,United Kingdom,4/23/2020,3,0,1
British Virgin Islands,United Kingdom,4/23/2020,5,1,3
Turks and Caicos Islands,United Kingdom,4/23/2020,11,1,4
,MS Zaandam,4/23/2020,9,2,0
,Botswana,4/23/2020,22,1,0
,Burundi,4/23/2020,11,1,4
,Sierra Leone,4/23/2020,64,1,10
,Malawi,4/23/2020,33,3,3
Falkland Islands (Malvinas),United Kingdom,4/23/2020,12,0,11
Saint Pierre and Miquelon,France,4/23/2020,1,0,0
,South Sudan,4/23/2020,5,0,0
,Western Sahara,4/23/2020,6,0,5
,Sao Tome and Principe,4/23/2020,4,0,0
,Yemen,4/23/2020,1,0,0
,Comoros,4/23/2020,0,0,0
,Tajikistan,4/23/2020,0,0,0
,Afghanistan,4/24/2020,1351,43,188
,Albania,4/24/2020,678,27,394
,Algeria,4/24/2020,3127,415,1408
,Andorra,4/24/2020,731,40,344
,Angola,4/24/2020,25,2,6
,Antigua and Barbuda,4/24/2020,24,3,11
,Argentina,4/24/2020,3607,176,976
,Armenia,4/24/2020,1596,27,728
Australian Capital Territory,Australia,4/24/2020,105,3,97
New South Wales,Australia,4/24/2020,2982,33,2056
Northern Territory,Australia,4/24/2020,28,0,20
Queensland,Australia,4/24/2020,1026,6,738
South Australia,Australia,4/24/2020,438,4,401
Tasmania,Australia,4/24/2020,207,9,106
Victoria,Australia,4/24/2020,1343,16,1254
Western Australia,Australia,4/24/2020,548,8,464
,Austria,4/24/2020,15071,530,11872
,Azerbaijan,4/24/2020,1592,21,1013
,Bahamas,4/24/2020,73,11,15
,Bahrain,4/24/2020,2518,8,1113
,Bangladesh,4/24/2020,4689,131,112
,Barbados,4/24/2020,77,6,31
,Belarus,4/24/2020,8773,63,1120
,Belgium,4/24/2020,44293,6679,10122
,Benin,4/24/2020,54,1,27
,Bhutan,4/24/2020,7,0,3
,Bolivia,4/24/2020,807,44,54
,Bosnia and Herzegovina,4/24/2020,1421,55,538
,Brazil,4/24/2020,54043,3704,27655
,Brunei,4/24/2020,138,1,120
,Bulgaria,4/24/2020,1234,54,197
,Burkina Faso,4/24/2020,629,41,425
,Cabo Verde,4/24/2020,88,1,1
,Cambodia,4/24/2020,122,0,117
,Cameroon,4/24/2020,1430,43,0
Alberta,Canada,4/24/2020,4017,72,0
British Columbia,Canada,4/24/2020,1853,98,0
Grand Princess,Canada,4/24/2020,13,0,0
Manitoba,Canada,4/24/2020,263,6,0
New Brunswick,Canada,4/24/2020,118,0,0
Newfoundland and Labrador,Canada,4/24/2020,256,3,0
Nova Scotia,Canada,4/24/2020,850,16,0
Ontario,Canada,4/24/2020,14550,862,0
Prince Edward Island,Canada,4/24/2020,26,0,0
Quebec,Canada,4/24/2020,22616,1340,0
Saskatchewan,Canada,4/24/2020,341,4,0
,Central African Republic,4/24/2020,16,0,10
,Chad,4/24/2020,40,0,8
,Chile,4/24/2020,12306,174,6327
Anhui,China,4/24/2020,991,6,985
Beijing,China,4/24/2020,593,8,525
Chongqing,China,4/24/2020,579,6,573
Fujian,China,4/24/2020,355,1,349
Gansu,China,4/24/2020,139,2,137
Guangdong,China,4/24/2020,1585,8,1534
Guangxi,China,4/24/2020,254,2,252
Guizhou,China,4/24/2020,147,2,145
Hainan,China,4/24/2020,168,6,162
Hebei,China,4/24/2020,328,6,318
Heilongjiang,China,4/24/2020,930,13,0
Henan,China,4/24/2020,1276,22,0
Hong Kong,China,4/24/2020,1035,4,725
Hubei,China,4/24/2020,68128,4512,63593
Hunan,China,4/24/2020,1019,4,1015
Inner Mongolia,China,4/24/2020,197,1,114
Jiangsu,China,4/24/2020,653,0,646
Jiangxi,China,4/24/2020,937,1,936
Jilin,China,4/24/2020,109,1,99
Liaoning,China,4/24/2020,146,2,143
Macau,China,4/24/2020,45,0,27
Ningxia,China,4/24/2020,75,0,75
Qinghai,China,4/24/2020,18,0,18
Shaanxi,China,4/24/2020,286,3,253
Shandong,China,4/24/2020,787,7,767
Shanghai,China,4/24/2020,641,7,0
Shanxi,China,4/24/2020,197,0,149
Sichuan,China,4/24/2020,561,3,558
Tianjin,China,4/24/2020,190,3,181
Tibet,China,4/24/2020,1,0,1
Xinjiang,China,4/24/2020,76,3,73
Yunnan,China,4/24/2020,185,2,0
Zhejiang,China,4/24/2020,1268,1,1256
,Colombia,4/24/2020,4881,225,1003
,Congo (Brazzaville),4/24/2020,200,6,19
,Congo (Kinshasa),4/24/2020,394,25,48
,Costa Rica,4/24/2020,687,6,216
,Cote d'Ivoire,4/24/2020,1077,14,419
,Croatia,4/24/2020,2009,51,982
,Diamond Princess,4/24/2020,712,13,645
,Cuba,4/24/2020,1285,49,416
,Cyprus,4/24/2020,804,14,98
,Czechia,4/24/2020,7273,214,0
Faroe Islands,Denmark,4/24/2020,187,0,178
Greenland,Denmark,4/24/2020,11,0,11
,Denmark,4/24/2020,8210,403,5526
,Djibouti,4/24/2020,999,2,330
,Dominican Republic,4/24/2020,5749,267,763
,Ecuador,4/24/2020,22719,576,1366
,Egypt,4/24/2020,4092,294,1075
,El Salvador,4/24/2020,274,8,75
,Equatorial Guinea,4/24/2020,214,1,7
,Eritrea,4/24/2020,39,0,11
,Estonia,4/24/2020,1605,46,206
,Eswatini,4/24/2020,36,1,10
,Ethiopia,4/24/2020,117,3,25
,Fiji,4/24/2020,18,0,10
,Finland,4/24/2020,4395,177,2500
French Guiana,France,4/24/2020,111,1,87
French Polynesia,France,4/24/2020,57,0,41
Guadeloupe,France,4/24/2020,149,12,82
Mayotte,France,4/24/2020,354,4,144
New Caledonia,France,4/24/2020,18,0,17
Reunion,France,4/24/2020,412,0,300
Saint Barthelemy,France,4/24/2020,6,0,6
St Martin,France,4/24/2020,38,3,24
Martinique,France,4/24/2020,170,14,77
,France,4/24/2020,158636,22214,42715
,Gabon,4/24/2020,172,3,26
,Gambia,4/24/2020,10,1,2
,Georgia,4/24/2020,444,5,132
